Pos/x,Pos/y,Pos/z,Node/id
5075.0,7305.0,5506.0,7819
5684.0,6218.0,7804.0,7820
6445.0,1312.0,7435.0,7821
9712.0,4903.0,4476.0,7822
5343.0,3895.0,6779.0,7823
5770.0,3976.0,4526.0,7824
7423.0,5991.0,7916.0,7825
5842.0,8015.0,1512.0,7826
380.0,2394.0,7782.0,7827
9554.0,5154.0,4258.0,7828
590.0,859.0,7686.0,7829
4628.0,3605.0,5101.0,7830
7537.0,8140.0,3573.0,7831
8608.0,2052.0,2116.0,7832
9532.0,7236.0,8691.0,7833
5546.0,2074.0,3573.0,7834
3531.0,8859.0,900.0,7835
6507.0,6332.0,2959.0,7836
4492.0,8260.0,767.0,7837
5920.0,5632.0,7623.0,7838
901.0,2839.0,5744.0,7839
3552.0,2274.0,4719.0,7840
124.0,4683.0,197.0,7841
7946.0,5703.0,3822.0,7842
3216.0,3955.0,65.0,7843
1776.0,9443.0,2493.0,7844
4700.0,5243.0,5026.0,7845
203.0,9344.0,1388.0,7846
8034.0,3220.0,5538.0,7847
2485.0,9846.0,7470.0,7848
1766.0,7541.0,2983.0,7849
4128.0,7050.0,3257.0,7850
8614.0,2847.0,4855.0,7851
5472.0,8854.0,1871.0,7852
3197.0,7822.0,310.0,7853
3208.0,6185.0,8452.0,7854
9947.0,2584.0,5428.0,7855
3295.0,139.0,6817.0,7856
7236.0,5077.0,2095.0,7857
2918.0,4270.0,5219.0,7858
7700.0,7629.0,5276.0,7859
8571.0,3348.0,2505.0,7860
2646.0,8119.0,6875.0,7861
2666.0,754.0,148.0,7862
5041.0,7762.0,7290.0,7863
3884.0,6603.0,8437.0,7864
1120.0,8924.0,6684.0,7865
2242.0,1238.0,4652.0,7866
2361.0,8705.0,3425.0,7867
7605.0,8781.0,7240.0,7868
4550.0,8814.0,5104.0,7869
8416.0,9681.0,4092.0,7870
3275.0,409.0,1013.0,7871
3651.0,5185.0,9424.0,7872
2151.0,6754.0,1881.0,7873
1867.0,2563.0,2202.0,7874
1351.0,858.0,4209.0,7875
240.0,5336.0,1111.0,7876
9292.0,3994.0,5379.0,7877
9291.0,1617.0,7932.0,7878
6205.0,4524.0,6986.0,7879
3044.0,4690.0,941.0,7880
1335.0,9626.0,3434.0,7881
9453.0,3808.0,5230.0,7882
2710.0,4084.0,3526.0,7883
2760.0,4363.0,6655.0,7884
1098.0,6253.0,4947.0,7885
3894.0,5086.0,7723.0,7886
4020.0,9430.0,8400.0,7887
497.0,6033.0,2643.0,7888
3819.0,3100.0,7200.0,7889
819.0,1219.0,8717.0,7890
2298.0,5374.0,9586.0,7891
7853.0,8966.0,5637.0,7892
1337.0,5524.0,2167.0,7893
7201.0,2362.0,7537.0,7894
5532.0,7073.0,6460.0,7895
5891.0,8010.0,433.0,7896
5719.0,5573.0,1419.0,7897
5817.0,7501.0,3413.0,7898
2679.0,8053.0,604.0,7899
7085.0,6301.0,4033.0,7900
5839.0,9689.0,5895.0,7901
5470.0,1502.0,4346.0,7902
3372.0,5327.0,4887.0,7903
674.0,4286.0,4984.0,7904
3.0,6897.0,4281.0,7905
8446.0,8620.0,1520.0,7906
835.0,7100.0,7535.0,7907
7856.0,6859.0,4992.0,7908
5211.0,2312.0,8187.0,7909
6808.0,5029.0,3269.0,7910
2948.0,108.0,7195.0,7911
3933.0,874.0,3920.0,7912
9160.0,887.0,2247.0,7913
667.0,2734.0,1650.0,7914
251.0,8638.0,5575.0,7915
2554.0,204.0,4735.0,7916
5005.0,9455.0,7435.0,7917
8738.0,2066.0,7827.0,7918
1643.0,2245.0,1913.0,7919
1457.0,8705.0,6432.0,7920
7906.0,2597.0,7799.0,7921
2337.0,5065.0,4819.0,7922
9346.0,5308.0,8548.0,7923
7827.0,7993.0,8333.0,7924
1732.0,2270.0,7390.0,7925
8654.0,1459.0,3918.0,7926
8743.0,256.0,4031.0,7927
4736.0,4758.0,5885.0,7928
7715.0,3069.0,7376.0,7929
3748.0,6483.0,1771.0,7930
1537.0,3094.0,2270.0,7931
6485.0,9600.0,9769.0,7932
721.0,6308.0,2670.0,7933
5306.0,445.0,2162.0,7934
9666.0,6775.0,2671.0,7935
9330.0,1464.0,2932.0,7936
1283.0,4042.0,1580.0,7937
1009.0,7123.0,909.0,7938
5105.0,3832.0,7621.0,7939
3785.0,9976.0,3893.0,7940
3079.0,6986.0,9652.0,7941
3048.0,5037.0,2301.0,7942
9718.0,2720.0,7361.0,7943
2404.0,7490.0,1609.0,7944
5811.0,8468.0,1694.0,7945
1388.0,2916.0,4546.0,7946
5842.0,191.0,9588.0,7947
2333.0,6425.0,1398.0,7948
8249.0,1010.0,7767.0,7949
9652.0,3544.0,9353.0,7950
1108.0,9176.0,6525.0,7951
8245.0,7470.0,2618.0,7952
8745.0,6182.0,3225.0,7953
8817.0,9421.0,9225.0,7954
9788.0,9993.0,8321.0,7955
5970.0,9778.0,7449.0,7956
7592.0,3393.0,3948.0,7957
4309.0,6526.0,5460.0,7958
923.0,9725.0,6978.0,7959
2466.0,9908.0,6403.0,7960
1685.0,6197.0,8715.0,7961
288.0,851.0,5536.0,7962
5708.0,4603.0,9173.0,7963
4028.0,7426.0,2995.0,7964
3643.0,1933.0,1167.0,7965
7336.0,8767.0,9759.0,7966
4243.0,3597.0,7257.0,7967
7068.0,6164.0,169.0,7968
5979.0,3927.0,4419.0,7969
6336.0,1473.0,9651.0,7970
8094.0,7828.0,5290.0,7971
3553.0,7417.0,4954.0,7972
4733.0,6860.0,7546.0,7973
9096.0,4937.0,2538.0,7974
7206.0,5367.0,739.0,7975
232.0,9415.0,3938.0,7976
6342.0,1147.0,9394.0,7977
3233.0,5697.0,4966.0,7978
7343.0,6721.0,2215.0,7979
6996.0,1204.0,6946.0,7980
5253.0,3615.0,5825.0,7981
4043.0,2281.0,9061.0,7982
1825.0,4741.0,8302.0,7983
9758.0,6109.0,1933.0,7984
2784.0,6680.0,2219.0,7985
2019.0,5462.0,9412.0,7986
429.0,9390.0,461.0,7987
2582.0,4494.0,5918.0,7988
4007.0,6106.0,1415.0,7989
5834.0,5210.0,5009.0,7990
3434.0,5853.0,1545.0,7991
2811.0,3809.0,7373.0,7992
6408.0,838.0,48.0,7993
2876.0,8313.0,9080.0,7994
2775.0,1960.0,3414.0,7995
8022.0,7197.0,647.0,7996
7502.0,4713.0,5714.0,7997
4892.0,6671.0,3441.0,7998
9976.0,889.0,3060.0,7999
4477.0,9019.0,3190.0,8000
6698.0,5069.0,1738.0,8001
9910.0,3804.0,7406.0,8002
6797.0,1854.0,5198.0,8003
2107.0,8723.0,2878.0,8004
6383.0,7413.0,4457.0,8005
1288.0,3986.0,6170.0,8006
3416.0,4268.0,511.0,8007
6958.0,1486.0,7483.0,8008
2470.0,3457.0,8725.0,8009
1948.0,8600.0,6604.0,8010
2689.0,637.0,6254.0,8011
9056.0,5853.0,7872.0,8012
6681.0,6134.0,4302.0,8013
6445.0,5674.0,2054.0,8014
7832.0,7600.0,1704.0,8015
7311.0,4007.0,7377.0,8016
1797.0,6294.0,9824.0,8017
1915.0,8879.0,5643.0,8018
4059.0,8838.0,9024.0,8019
4289.0,5523.0,6750.0,8020
988.0,7776.0,2691.0,8021
9747.0,4220.0,6934.0,8022
8772.0,8661.0,8039.0,8023
6260.0,6004.0,7636.0,8024
7773.0,4825.0,4867.0,8025
8786.0,8399.0,2819.0,8026
8087.0,5901.0,575.0,8027
9621.0,287.0,110.0,8028
6432.0,8315.0,4846.0,8029
8832.0,2421.0,9232.0,8030
4778.0,1173.0,247.0,8031
199.0,1804.0,6188.0,8032
2196.0,5812.0,9211.0,8033
9239.0,4699.0,7876.0,8034
4107.0,5654.0,664.0,8035
2806.0,6251.0,8575.0,8036
1521.0,319.0,9309.0,8037
3584.0,869.0,2169.0,8038
1704.0,4169.0,7029.0,8039
9424.0,1813.0,4342.0,8040
1795.0,7788.0,8702.0,8041
7033.0,9980.0,5274.0,8042
7053.0,9549.0,4255.0,8043
6063.0,3910.0,361.0,8044
3385.0,4544.0,4583.0,8045
8116.0,5586.0,773.0,8046
442.0,8122.0,3538.0,8047
1839.0,3373.0,3955.0,8048
2555.0,4597.0,7387.0,8049
2222.0,6663.0,3700.0,8050
8615.0,8118.0,5013.0,8051
8362.0,9759.0,2020.0,8052
2073.0,2322.0,9601.0,8053
3663.0,168.0,9239.0,8054
2312.0,8401.0,440.0,8055
4862.0,7287.0,2135.0,8056
1253.0,9831.0,7895.0,8057
5917.0,9301.0,1914.0,8058
3825.0,5555.0,774.0,8059
7319.0,7880.0,7660.0,8060
4922.0,6650.0,4744.0,8061
1616.0,5940.0,5839.0,8062
7340.0,8602.0,6795.0,8063
5056.0,9700.0,7237.0,8064
9482.0,2472.0,5971.0,8065
7060.0,3237.0,5941.0,8066
8890.0,4396.0,1063.0,8067
3801.0,708.0,3781.0,8068
1706.0,5514.0,8709.0,8069
4945.0,291.0,8937.0,8070
92.0,4671.0,1259.0,8071
6291.0,9254.0,6888.0,8072
9425.0,8794.0,5919.0,8073
5190.0,7882.0,3481.0,8074
9967.0,8493.0,7710.0,8075
2935.0,4751.0,509.0,8076
6069.0,9321.0,477.0,8077
3496.0,3036.0,49.0,8078
7612.0,1463.0,6517.0,8079
2144.0,4639.0,5189.0,8080
9780.0,5328.0,4750.0,8081
6.0,7629.0,3516.0,8082
6889.0,355.0,3405.0,8083
5509.0,4751.0,5422.0,8084
8654.0,6201.0,4652.0,8085
3975.0,3570.0,5427.0,8086
3886.0,7535.0,8264.0,8087
6653.0,6387.0,9564.0,8088
9888.0,562.0,3034.0,8089
8969.0,7785.0,2467.0,8090
3779.0,7281.0,4277.0,8091
7349.0,9861.0,4654.0,8092
4944.0,5768.0,6910.0,8093
2876.0,3686.0,1734.0,8094
6637.0,6168.0,5659.0,8095
2398.0,7062.0,227.0,8096
9690.0,1349.0,6767.0,8097
4268.0,7348.0,6153.0,8098
93.0,7690.0,6148.0,8099
2660.0,1516.0,3024.0,8100
2310.0,7017.0,1703.0,8101
5453.0,4381.0,6213.0,8102
1282.0,4203.0,4489.0,8103
1512.0,8032.0,6683.0,8104
5543.0,5700.0,9452.0,8105
7473.0,6587.0,2904.0,8106
9737.0,5310.0,5881.0,8107
8905.0,7823.0,3353.0,8108
9251.0,4891.0,6942.0,8109
539.0,424.0,6245.0,8110
1356.0,6805.0,6556.0,8111
6864.0,2024.0,5937.0,8112
5459.0,8371.0,7721.0,8113
5394.0,381.0,3004.0,8114
6137.0,9622.0,929.0,8115
8126.0,3360.0,8956.0,8116
971.0,8499.0,6468.0,8117
6923.0,9091.0,595.0,8118
9610.0,6306.0,787.0,8119
5624.0,504.0,4009.0,8120
2968.0,5591.0,7413.0,8121
1134.0,8139.0,9206.0,8122
6294.0,8289.0,8546.0,8123
1612.0,230.0,5241.0,8124
6638.0,5110.0,5539.0,8125
4828.0,346.0,9147.0,8126
2910.0,4384.0,1425.0,8127
3242.0,5741.0,3100.0,8128
6941.0,9173.0,876.0,8129
8979.0,6850.0,8474.0,8130
9481.0,9352.0,9730.0,8131
9504.0,3495.0,4614.0,8132
3204.0,4493.0,1288.0,8133
1498.0,1150.0,350.0,8134
9254.0,2777.0,2769.0,8135
868.0,6879.0,7523.0,8136
1004.0,6995.0,7664.0,8137
298.0,5442.0,5088.0,8138
4482.0,9758.0,9282.0,8139
2984.0,5207.0,3168.0,8140
8042.0,1414.0,8555.0,8141
6129.0,5101.0,6064.0,8142
1600.0,2319.0,6993.0,8143
6262.0,4465.0,5200.0,8144
9860.0,5412.0,1468.0,8145
1288.0,4231.0,5126.0,8146
4808.0,8413.0,5641.0,8147
5148.0,8956.0,156.0,8148
684.0,4673.0,8326.0,8149
2858.0,9402.0,7745.0,8150
5744.0,9289.0,4862.0,8151
1318.0,766.0,1503.0,8152
6456.0,747.0,460.0,8153
4398.0,1873.0,353.0,8154
7413.0,4990.0,9807.0,8155
5470.0,8952.0,6441.0,8156
5405.0,6678.0,3616.0,8157
2877.0,7301.0,5419.0,8158
1899.0,5732.0,3039.0,8159
619.0,6562.0,2000.0,8160
246.0,9723.0,6491.0,8161
6344.0,8298.0,3334.0,8162
9355.0,2844.0,2487.0,8163
1757.0,2730.0,8528.0,8164
9352.0,9468.0,4328.0,8165
6067.0,9118.0,5282.0,8166
9903.0,2949.0,7643.0,8167
1252.0,6344.0,1714.0,8168
5883.0,5119.0,3151.0,8169
1514.0,3882.0,4643.0,8170
3885.0,2488.0,1093.0,8171
4723.0,4794.0,7933.0,8172
7955.0,46.0,6721.0,8173
144.0,1364.0,2141.0,8174
2125.0,2198.0,1672.0,8175
8477.0,7537.0,8031.0,8176
8917.0,635.0,7687.0,8177
5695.0,1065.0,6077.0,8178
5015.0,556.0,1498.0,8179
3456.0,885.0,1816.0,8180
9142.0,3651.0,8246.0,8181
9705.0,2245.0,8245.0,8182
4232.0,8599.0,7113.0,8183
3465.0,2727.0,2438.0,8184
623.0,5413.0,7169.0,8185
5223.0,9012.0,5881.0,8186
3569.0,3043.0,4262.0,8187
145.0,1848.0,1802.0,8188
9858.0,7741.0,5877.0,8189
3705.0,2827.0,8891.0,8190
6561.0,1660.0,5029.0,8191
7858.0,8765.0,847.0,8192
3601.0,1701.0,5158.0,8193
2395.0,4575.0,3208.0,8194
3017.0,8280.0,1574.0,8195
7249.0,7204.0,9041.0,8196
48.0,8197.0,3730.0,8197
56.0,7150.0,3800.0,8198
1818.0,4922.0,199.0,8199
7554.0,3787.0,2526.0,8200
3473.0,5581.0,2628.0,8201
6436.0,5093.0,4312.0,8202
2586.0,5382.0,6011.0,8203
4008.0,8244.0,1550.0,8204
6851.0,4277.0,2990.0,8205
9030.0,1807.0,5937.0,8206
6481.0,8955.0,7902.0,8207
4183.0,1432.0,2850.0,8208
7199.0,3183.0,7218.0,8209
7601.0,3226.0,930.0,8210
2790.0,6267.0,8833.0,8211
6491.0,677.0,7101.0,8212
1494.0,6824.0,3247.0,8213
3111.0,4403.0,6253.0,8214
8451.0,8069.0,5179.0,8215
76.0,1682.0,3326.0,8216
9871.0,5889.0,5557.0,8217
4702.0,9255.0,367.0,8218
2794.0,246.0,6007.0,8219
504.0,7467.0,7802.0,8220
6657.0,2295.0,2403.0,8221
9475.0,7842.0,5240.0,8222
4327.0,1497.0,1669.0,8223
7554.0,3292.0,688.0,8224
8347.0,25.0,3991.0,8225
1615.0,6318.0,9718.0,8226
8015.0,6942.0,5235.0,8227
4836.0,2981.0,4199.0,8228
1544.0,1581.0,1651.0,8229
1850.0,9907.0,3151.0,8230
8287.0,3309.0,4627.0,8231
5732.0,5989.0,1292.0,8232
5129.0,6311.0,7746.0,8233
6759.0,2033.0,4131.0,8234
6872.0,7231.0,2726.0,8235
8247.0,9945.0,1473.0,8236
873.0,7726.0,2135.0,8237
3877.0,7269.0,8086.0,8238
7507.0,1674.0,9400.0,8239
3576.0,6386.0,2428.0,8240
5620.0,4419.0,2916.0,8241
2323.0,8078.0,9140.0,8242
5446.0,6807.0,8363.0,8243
612.0,9113.0,8447.0,8244
3184.0,5202.0,955.0,8245
6821.0,9289.0,1898.0,8246
9594.0,8755.0,3110.0,8247
8178.0,2217.0,2988.0,8248
9907.0,2527.0,7615.0,8249
9380.0,7349.0,2697.0,8250
2803.0,3168.0,7172.0,8251
2198.0,8405.0,6649.0,8252
4953.0,1470.0,5995.0,8253
3900.0,6679.0,7333.0,8254
7188.0,3907.0,1766.0,8255
8555.0,4337.0,9237.0,8256
5595.0,2862.0,8891.0,8257
8100.0,9088.0,1380.0,8258
787.0,8411.0,7940.0,8259
6617.0,5757.0,8617.0,8260
3907.0,3121.0,3860.0,8261
5097.0,9635.0,4874.0,8262
8519.0,7839.0,8573.0,8263
7653.0,9496.0,9420.0,8264
4492.0,5579.0,8299.0,8265
6178.0,6814.0,1648.0,8266
8087.0,4993.0,7616.0,8267
4642.0,7598.0,3310.0,8268
1707.0,5296.0,6907.0,8269
5391.0,6289.0,2230.0,8270
5687.0,9389.0,5611.0,8271
3742.0,4733.0,26.0,8272
266.0,3100.0,4471.0,8273
9006.0,4840.0,7720.0,8274
1922.0,340.0,8650.0,8275
137.0,1361.0,2635.0,8276
898.0,4081.0,1899.0,8277
3197.0,1491.0,7251.0,8278
6781.0,8474.0,2269.0,8279
1267.0,818.0,8031.0,8280
3384.0,4853.0,7298.0,8281
6069.0,1894.0,3895.0,8282
2797.0,2555.0,4032.0,8283
5955.0,6904.0,5821.0,8284
4699.0,1965.0,4350.0,8285
2483.0,8158.0,3360.0,8286
9095.0,5851.0,5106.0,8287
4374.0,6893.0,3478.0,8288
1816.0,5263.0,8209.0,8289
3855.0,1972.0,1239.0,8290
296.0,6814.0,1716.0,8291
9031.0,2310.0,7183.0,8292
4351.0,4256.0,1423.0,8293
1262.0,1583.0,7295.0,8294
7801.0,8806.0,5011.0,8295
8295.0,3652.0,8866.0,8296
1796.0,1801.0,5020.0,8297
2749.0,664.0,6659.0,8298
5390.0,3485.0,8954.0,8299
1878.0,2722.0,6047.0,8300
3580.0,9843.0,8886.0,8301
4583.0,2959.0,9870.0,8302
4593.0,5905.0,3566.0,8303
8165.0,6609.0,9414.0,8304
3116.0,541.0,1645.0,8305
6615.0,282.0,5856.0,8306
4803.0,3350.0,7162.0,8307
5384.0,9530.0,2743.0,8308
1095.0,26.0,3952.0,8309
8289.0,2059.0,2168.0,8310
32.0,6642.0,4193.0,8311
7919.0,7651.0,9822.0,8312
7070.0,3090.0,3973.0,8313
249.0,4269.0,6113.0,8314
4671.0,6760.0,9292.0,8315
186.0,8602.0,1535.0,8316
9573.0,7287.0,9798.0,8317
9334.0,988.0,8147.0,8318
9370.0,7443.0,5855.0,8319
5207.0,1611.0,2300.0,8320
8950.0,5577.0,5776.0,8321
2383.0,5631.0,2358.0,8322
685.0,6682.0,3925.0,8323
7800.0,2654.0,3941.0,8324
3768.0,1163.0,701.0,8325
6308.0,2369.0,1812.0,8326
7740.0,4174.0,6103.0,8327
1499.0,5192.0,1165.0,8328
3258.0,5428.0,6322.0,8329
1390.0,6215.0,8176.0,8330
9289.0,6852.0,4278.0,8331
5176.0,7524.0,625.0,8332
8410.0,4788.0,7046.0,8333
1839.0,3116.0,2659.0,8334
4542.0,5794.0,3240.0,8335
5470.0,4442.0,3805.0,8336
3871.0,9847.0,9663.0,8337
8558.0,4720.0,5047.0,8338
9526.0,77.0,6454.0,8339
5809.0,4712.0,3303.0,8340
3386.0,8704.0,3401.0,8341
7814.0,262.0,6427.0,8342
6280.0,3617.0,3653.0,8343
3230.0,2513.0,8020.0,8344
2047.0,4319.0,7325.0,8345
7188.0,3725.0,5002.0,8346
1955.0,1298.0,1378.0,8347
2305.0,4135.0,3392.0,8348
8719.0,9626.0,2946.0,8349
4544.0,7079.0,6317.0,8350
2298.0,2450.0,7441.0,8351
2672.0,5004.0,4137.0,8352
1041.0,9818.0,7242.0,8353
7626.0,9809.0,6972.0,8354
540.0,7049.0,9556.0,8355
4297.0,5873.0,9584.0,8356
8491.0,4977.0,2692.0,8357
6717.0,9656.0,1145.0,8358
5630.0,1683.0,5626.0,8359
422.0,7604.0,1773.0,8360
4397.0,580.0,6564.0,8361
4886.0,4750.0,2763.0,8362
4806.0,8519.0,1385.0,8363
8068.0,5473.0,1483.0,8364
671.0,9148.0,5691.0,8365
9085.0,5371.0,5790.0,8366
6148.0,7735.0,6933.0,8367
3866.0,5637.0,8801.0,8368
4626.0,3162.0,7035.0,8369
8939.0,2810.0,9506.0,8370
8787.0,2884.0,4174.0,8371
9692.0,5235.0,9028.0,8372
6212.0,6055.0,1255.0,8373
9719.0,7168.0,8946.0,8374
7677.0,4591.0,992.0,8375
270.0,2098.0,2657.0,8376
8978.0,5817.0,8720.0,8377
9928.0,1190.0,5055.0,8378
59.0,2328.0,6091.0,8379
6569.0,9288.0,6008.0,8380
1700.0,6230.0,3264.0,8381
7059.0,6491.0,3469.0,8382
8630.0,9040.0,7742.0,8383
1025.0,5888.0,9515.0,8384
1653.0,2033.0,100.0,8385
9640.0,7438.0,335.0,8386
3494.0,3116.0,3973.0,8387
493.0,9135.0,2292.0,8388
1015.0,7507.0,5849.0,8389
219.0,1280.0,6735.0,8390
8872.0,110.0,457.0,8391
5020.0,5907.0,9081.0,8392
3183.0,1180.0,7349.0,8393
3748.0,5818.0,20.0,8394
4553.0,8157.0,856.0,8395
2133.0,5550.0,3068.0,8396
6905.0,9464.0,1976.0,8397
1670.0,6469.0,2697.0,8398
5388.0,4250.0,9571.0,8399
930.0,2120.0,81.0,8400
5515.0,8360.0,9715.0,8401
9799.0,62.0,4166.0,8402
1251.0,7236.0,3046.0,8403
3760.0,6737.0,2778.0,8404
4947.0,4779.0,8719.0,8405
6130.0,9237.0,6505.0,8406
1810.0,4691.0,4752.0,8407
6734.0,9921.0,6891.0,8408
4858.0,361.0,8946.0,8409
9575.0,5810.0,4864.0,8410
9216.0,6055.0,5300.0,8411
9121.0,757.0,4959.0,8412
1432.0,4339.0,6100.0,8413
103.0,9734.0,8812.0,8414
9771.0,3306.0,2192.0,8415
8627.0,4603.0,3827.0,8416
7205.0,3252.0,3003.0,8417
5328.0,3852.0,3131.0,8418
402.0,155.0,358.0,8419
8047.0,3096.0,2098.0,8420
8262.0,7261.0,3575.0,8421
3625.0,6038.0,580.0,8422
6225.0,9453.0,69.0,8423
58.0,7727.0,1371.0,8424
5537.0,1801.0,1603.0,8425
1165.0,384.0,8001.0,8426
3608.0,4882.0,2683.0,8427
1782.0,6222.0,215.0,8428
5064.0,9685.0,5539.0,8429
6708.0,6855.0,3122.0,8430
7423.0,2306.0,6624.0,8431
2193.0,9149.0,4038.0,8432
335.0,2894.0,8516.0,8433
8617.0,7489.0,3037.0,8434
5351.0,5182.0,960.0,8435
6340.0,8440.0,4012.0,8436
6476.0,5303.0,1209.0,8437
1890.0,3416.0,4626.0,8438
1949.0,2206.0,217.0,8439
1069.0,4678.0,686.0,8440
8043.0,8280.0,8511.0,8441
9098.0,9818.0,8391.0,8442
8820.0,4807.0,3919.0,8443
4681.0,6713.0,147.0,8444
4930.0,5920.0,4447.0,8445
2496.0,4641.0,8157.0,8446
1880.0,5807.0,6521.0,8447
5350.0,5011.0,6654.0,8448
1362.0,2150.0,1567.0,8449
6287.0,3847.0,8028.0,8450
9879.0,219.0,8394.0,8451
2228.0,6860.0,366.0,8452
3118.0,355.0,6016.0,8453
6399.0,6459.0,8510.0,8454
9462.0,5050.0,2272.0,8455
9814.0,8750.0,8101.0,8456
1230.0,1875.0,1723.0,8457
5332.0,3332.0,5540.0,8458
8321.0,4217.0,7470.0,8459
7070.0,3674.0,568.0,8460
9811.0,4407.0,4509.0,8461
3861.0,3582.0,8178.0,8462
4685.0,1222.0,3010.0,8463
1262.0,8960.0,3000.0,8464
2797.0,146.0,5573.0,8465
9796.0,7006.0,9556.0,8466
2048.0,9145.0,8935.0,8467
7834.0,7992.0,5491.0,8468
7076.0,9388.0,1207.0,8469
1243.0,8992.0,7213.0,8470
6473.0,3693.0,8473.0,8471
2458.0,5342.0,153.0,8472
5391.0,4472.0,871.0,8473
8606.0,2232.0,7311.0,8474
765.0,9317.0,7928.0,8475
858.0,1172.0,6010.0,8476
6002.0,6499.0,8700.0,8477
8746.0,8177.0,4253.0,8478
8632.0,3506.0,4030.0,8479
3590.0,3158.0,7909.0,8480
6082.0,1780.0,2409.0,8481
301.0,3454.0,890.0,8482
9936.0,7872.0,3244.0,8483
9921.0,8592.0,7364.0,8484
4364.0,6065.0,7752.0,8485
7041.0,5237.0,2388.0,8486
2560.0,8916.0,4581.0,8487
3272.0,5752.0,8858.0,8488
3710.0,9751.0,9387.0,8489
6724.0,345.0,6071.0,8490
9566.0,8865.0,4707.0,8491
7312.0,6168.0,7559.0,8492
3727.0,8881.0,6279.0,8493
4692.0,5533.0,8493.0,8494
8084.0,8983.0,6753.0,8495
5788.0,4626.0,777.0,8496
9972.0,8642.0,2828.0,8497
2416.0,3159.0,8963.0,8498
5061.0,6757.0,3513.0,8499
1211.0,8984.0,1565.0,8500
6912.0,5336.0,7366.0,8501
6829.0,8810.0,7644.0,8502
6381.0,5540.0,7899.0,8503
895.0,962.0,8896.0,8504
5063.0,5167.0,3050.0,8505
2053.0,7857.0,8611.0,8506
3752.0,5340.0,1051.0,8507
8244.0,9401.0,6306.0,8508
3115.0,7641.0,1387.0,8509
1415.0,9864.0,3659.0,8510
1977.0,3028.0,5554.0,8511
1039.0,7548.0,6630.0,8512
6625.0,1005.0,1563.0,8513
4208.0,3433.0,9672.0,8514
4129.0,809.0,2878.0,8515
970.0,7056.0,9765.0,8516
7899.0,4339.0,2517.0,8517
4496.0,1812.0,3523.0,8518
8138.0,8137.0,6835.0,8519
3949.0,3992.0,9555.0,8520
3062.0,9092.0,1349.0,8521
2339.0,9625.0,5983.0,8522
587.0,6491.0,6847.0,8523
3233.0,3312.0,3533.0,8524
4460.0,601.0,610.0,8525
2481.0,9799.0,2166.0,8526
9499.0,6632.0,7913.0,8527
7736.0,9168.0,562.0,8528
8011.0,1997.0,5607.0,8529
3594.0,1505.0,3099.0,8530
3501.0,4899.0,4820.0,8531
5239.0,8947.0,2321.0,8532
9461.0,3165.0,9827.0,8533
7314.0,3879.0,8186.0,8534
5620.0,4895.0,8810.0,8535
7015.0,5437.0,6399.0,8536
3640.0,6724.0,9524.0,8537
5611.0,3965.0,4185.0,8538
3504.0,9863.0,7555.0,8539
6856.0,8114.0,1516.0,8540
5889.0,8272.0,1097.0,8541
1584.0,2614.0,2556.0,8542
3328.0,6001.0,8710.0,8543
5871.0,3877.0,1439.0,8544
9217.0,2978.0,9689.0,8545
6806.0,2737.0,4679.0,8546
2647.0,5493.0,686.0,8547
2184.0,8065.0,3694.0,8548
7104.0,7606.0,661.0,8549
2584.0,4581.0,2704.0,8550
8628.0,8431.0,5888.0,8551
2085.0,411.0,4111.0,8552
2662.0,7609.0,2218.0,8553
5939.0,46.0,9766.0,8554
9754.0,3870.0,5516.0,8555
4837.0,9191.0,2287.0,8556
9360.0,2339.0,4699.0,8557
3270.0,5605.0,1337.0,8558
2387.0,3189.0,1605.0,8559
5398.0,1932.0,9252.0,8560
2031.0,5846.0,4882.0,8561
7420.0,5867.0,7468.0,8562
1427.0,5978.0,6279.0,8563
8043.0,8105.0,9047.0,8564
9765.0,3940.0,9454.0,8565
1483.0,733.0,1710.0,8566
6740.0,4895.0,6318.0,8567
9596.0,8367.0,1381.0,8568
9612.0,3317.0,9851.0,8569
7365.0,6526.0,5146.0,8570
8268.0,4593.0,6836.0,8571
4628.0,5781.0,1242.0,8572
4727.0,6627.0,3306.0,8573
8143.0,1808.0,8785.0,8574
9654.0,7204.0,6315.0,8575
1162.0,7413.0,6967.0,8576
6723.0,8335.0,3467.0,8577
6043.0,772.0,3674.0,8578
793.0,9694.0,5453.0,8579
1016.0,1644.0,9942.0,8580
3801.0,218.0,8901.0,8581
2527.0,4005.0,8015.0,8582
8488.0,9551.0,1261.0,8583
8292.0,2712.0,6051.0,8584
855.0,3235.0,5548.0,8585
8470.0,2919.0,564.0,8586
3250.0,7368.0,5833.0,8587
8997.0,2615.0,367.0,8588
2183.0,6017.0,3865.0,8589
9698.0,6354.0,3208.0,8590
5293.0,5552.0,8103.0,8591
9557.0,4251.0,9259.0,8592
251.0,4197.0,5050.0,8593
4865.0,3933.0,3157.0,8594
1416.0,7197.0,8949.0,8595
3201.0,3774.0,1472.0,8596
7755.0,8817.0,8824.0,8597
6878.0,4263.0,3352.0,8598
2187.0,8782.0,2021.0,8599
8632.0,5197.0,220.0,8600
8583.0,956.0,3500.0,8601
9533.0,9269.0,574.0,8602
4542.0,2797.0,711.0,8603
6886.0,4572.0,2939.0,8604
5636.0,1816.0,112.0,8605
9820.0,5798.0,4921.0,8606
